,Unnamed: 0,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,price,location
186,186,Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5.0,6,1140.0,0101000020E61000003C6BB75D687E13403DF372D87D2F4A40
187,187,Entire home/apt,Amsterdam,Centrum West,2,0.0,12,1079.0,0101000020E610000096986725AD9813400186E5CFB72F4A40
188,188,Entire home/apt,Amsterdam,Westerpark,3,4.5,10,1200.0,0101000020E6100000AC90F2936A7F1340D05E7D3CF42F4A40
189,189,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,0,0.0,6,1386.0,0101000020E6100000C40AB77C24351340B8921D1B81304A40
190,190,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,5,1319.0,0101000020E610000084807C09157C13409C4D4700372D4A40
191,191,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,13,5.0,8,1170.0,0101000020E6100000F4311F10E87C134071C63027682D4A40
192,192,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,1199.0,0101000020E61000006F2A52616C911340938B31B08E2F4A40
193,193,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,4,1200.0,0101000020E6100000BF9CD9AED09713401973D712F22D4A40
194,194,Entire home/apt,Amsterdam,Centrum West,5,4.5,10,1199.0,0101000020E61000007C2C7DE8829A1340A4C16D6DE12F4A40
195,195,Entire home/apt,Amsterdam,Centrum West,1,0.0,5,1050.0,0101000020E610000073A1F2AFE5851340F67CCD72D92E4A40
196,196,Entire home/apt,Amsterdam,Centrum West,22,5.0,7,1122.0,0101000020E610000093E1783E038A13401C0A9FAD83314A40
197,197,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,1343.0,0101000020E6100000E7FD7F9C308113407903CC7C072F4A40
198,198,Entire home/apt,Amsterdam,Centrum Oost,8,5.0,4,1428.0,0101000020E61000007C98BD6C3B9D13409DBAF2599E2F4A40
199,199,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,786.0,0101000020E61000008B8862F2069813401E17D522A22E4A40
200,200,Entire home/apt,Amsterdam,Centrum Oost,3,4.5,4,780.0,0101000020E610000077BCC96FD1B9134050FBAD9D282F4A40
201,201,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,27,5.0,10,1016.0,0101000020E6100000E5284014CC881340A81E69705B2D4A40
202,202,Entire home/apt,Amsterdam,Westerpark,1,0.0,6,810.0,0101000020E6100000C345EEE9EA7E13403A78263449304A40
203,203,Entire home/apt,Amsterdam,Centrum West,3,5.0,8,839.0,0101000020E6100000BDAB1E300F991340726DA818E72F4A40
204,204,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,7,540.0,0101000020E61000009850C1E105811340F9A3A833F72C4A40
205,205,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,540.0,0101000020E61000000806103E94881340560E2DB29D2F4A40
206,206,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,17,4.5,8,588.0,0101000020E61000004832AB77B88D134090BC7328432D4A40
207,207,Entire home/apt,Amsterdam,Oud Noord,91,4.5,12,540.0,0101000020E6100000F16261889C9E1340CE1C925A28314A40
208,208,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,8,599.0,0101000020E61000009C340D8AE6911340AEF204C24E2D4A40
209,209,Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5.0,10,720.0,0101000020E61000002AABE97AA27B1340D4449F8F322E4A40
210,210,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,4,540.0,0101000020E61000000F7BA180ED80134025EB7074952E4A40
211,211,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,6,540.0,0101000020E6100000D784B4C6A0731340580053060E2C4A40
212,212,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,6,540.0,0101000020E610000079060DFD137C1340126A8654512E4A40
213,213,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,521.0,0101000020E61000000E4B033FAA91134099805F23492E4A40
214,214,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,3.5,4,654.0,0101000020E6100000C4EC65DB699B1340E3A7716F7E2D4A40
215,215,Entire home/apt,Amsterdam,Centrum Oost,13,5.0,7,540.0,0101000020E61000002F8672A25DA5134032AA0CE36E2E4A40
216,216,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,540.0,0101000020E61000005645B8C9A8821340DA1CE736E12E4A40
217,217,Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5.0,6,599.0,0101000020E61000000EDC813AE5811340AD342905DD2E4A40
218,218,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,6,599.0,0101000020E610000059F8FA5A977A134026A77686A92D4A40
219,219,Entire home/apt,Amsterdam,De Baarsjes / Oud West,26,5.0,6,599.0,0101000020E610000038A45181937D1340029EB470592F4A40
220,220,Entire home/apt,Amsterdam,Westerpark,2,0.0,4,540.0,0101000020E610000057091687337F13409BAF928FDD2F4A40
221,221,Entire home/apt,Amsterdam,Oud Noord,23,4.5,14,540.0,0101000020E61000001C295B24ED961340BC5983F755334A40
222,222,Entire home/apt,Amsterdam,De Baarsjes / Oud West,71,5.0,2,599.0,0101000020E61000003562669FC778134092037635792E4A40
223,223,Entire home/apt,Amsterdam,Centrum West,34,5.0,6,720.0,0101000020E6100000C98E8D40BC8E13404FB2D5E594304A40
224,224,Entire home/apt,Amsterdam,Centrum West,9,4.5,4,540.0,0101000020E61000006C239EEC66861340425A63D0092F4A40
225,225,Entire home/apt,Amsterdam,Oud Oost,1,0.0,6,534.0,0101000020E61000008D429259BDA31340B4CC22145B2D4A40
226,226,Entire home/apt,Amsterdam,Oud Noord,36,4.5,14,540.0,0101000020E6100000C2A38D23D69213409087BEBB95334A40
227,227,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,8,570.0,0101000020E610000090DAC4C9FD8E1340BF0CC688442D4A40
228,228,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,6,660.0,0101000020E61000005FD1ADD7F49013403F373465A72D4A40
229,229,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,14,4.0,8,528.0,0101000020E6100000E1B20A9B017E1340323ECC5EB62D4A40
230,230,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,29,4.5,4,540.0,0101000020E6100000ADC090D5AD8E134091D26C1E872D4A40
231,231,Entire home/apt,Amsterdam,Centrum West,20,4.5,7,719.0,0101000020E610000079043752B69813407C7F83F6EA2F4A40
232,232,Entire home/apt,Amsterdam,Centrum West,3,2.5,4,720.0,0101000020E6100000B247A81952951340A857CA32C42F4A40
233,233,Entire home/apt,Amsterdam,Centrum West,8,5.0,12,720.0,0101000020E610000044C18C2958931340C767B27F9E304A40
234,234,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,8,720.0,0101000020E6100000B2F1608BDD7E1340029EB470592F4A40
235,235,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,29,4.5,14,588.0,0101000020E6100000661536035CC0134078B471C45A304A40
236,236,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,16,599.0,0101000020E610000045B9347EE1A5134050E3DEFC862F4A40
237,237,Entire home/apt,Amsterdam,Centrum West,0,0.0,8,720.0,0101000020E6100000406B7EFCA5851340C669882AFC2F4A40
238,238,Entire home/apt,Amsterdam,Oud Noord,0,0.0,14,648.0,0101000020E610000043E73576899A134005DCF3FC69334A40
239,239,Entire home/apt,Amsterdam,Watergraafsmeer,4,5.0,4,714.0,0101000020E61000003CA3AD4A22AB1340881057CEDE2B4A40
240,240,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,528.0,0101000020E61000003145B9347E911340E161DA37F72F4A40
241,241,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,3,599.0,0101000020E6100000F0A65B76886F13408B36C7B94D2E4A40
242,242,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,4,720.0,0101000020E6100000983446EBA88A1340F6EB4E779E2E4A40
243,243,Entire home/apt,Amsterdam,Centrum West,28,4.5,8,539.0,0101000020E6100000FA7E6ABC74831340A647533D992F4A40
244,244,Entire home/apt,Amsterdam,Centrum West,4,4.5,5,599.0,0101000020E6100000107A36AB3E8713403881E9B46E2F4A40
245,245,Entire home/apt,Amsterdam,Noord Oost,0,0.0,3,612.0,0101000020E6100000A03715A930D61340EE06D15AD1324A40
246,246,Entire home/apt,Amsterdam,Westerpark,11,5.0,16,599.0,0101000020E6100000FDBB3E73D6871340CE531D7233324A40
247,247,Entire home/apt,Amsterdam,Centrum West,13,5.0,4,599.0,0101000020E61000004146408523881340D7A3703D0A2F4A40
248,248,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,4,660.0,0101000020E6100000DEC9A7C7B67C13408B709351652C4A40
249,249,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,6,540.0,0101000020E61000002E03CE52B26C1340804754A86E2E4A40
250,250,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,8,648.0,0101000020E610000073DBBE47FD9513408E0244C18C2D4A40
251,251,Entire home/apt,Amsterdam,De Baarsjes / Oud West,35,4.5,6,720.0,0101000020E610000017D9CEF75383134003250516C02E4A40
252,252,Entire home/apt,Amsterdam,Centrum West,21,4.5,4,660.0,0101000020E610000023A46E675F891340ADC090D5AD304A40
253,253,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,4.5,4,606.0,0101000020E6100000AF946588639D1340E8D84125AE2D4A40
254,254,Entire home/apt,Amsterdam,Centrum West,6,5.0,6,599.0,0101000020E6100000CDC82077118613405A9BC6F65A304A40
255,255,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,720.0,0101000020E6100000E8A1B60DA390134089EFC4AC172D4A40
256,256,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4.5,3,594.0,0101000020E61000009161156F648E1340D6FF39CC972D4A40
257,257,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,12,5.0,4,660.0,0101000020E610000059FB3BDBA3871340B340BB438A2D4A40
258,258,Entire home/apt,Amsterdam,Centrum Oost,6,5.0,8,599.0,0101000020E610000099F56228278A1340A3CC0699642E4A40
259,259,Entire home/apt,Amsterdam,Bos en Lommer,0,0.0,4,599.0,0101000020E6100000187959130B6C134076FA415DA4304A40
260,260,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,7,660.0,0101000020E6100000E8667FA0DC66134091F12895F02C4A40
261,261,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,11,594.0,0101000020E61000001155F833BC6913402A1900AAB82D4A40
262,262,Entire home/apt,Amsterdam,Centrum West,12,4.5,6,540.0,0101000020E610000014984EEB368813400589EDEE01304A40
263,263,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,6,720.0,0101000020E6100000013274ECA0921340AE2AFBAE082E4A40
264,264,Entire home/apt,Amsterdam,Centrum West,18,5.0,4,630.0,0101000020E61000006553AEF02E8713409225732CEF304A40
265,265,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,659.0,0101000020E610000005A568E55E70134094DBF63DEA2F4A40
266,266,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,720.0,0101000020E6100000C4B29943529B1340AF7B2B1213304A40
267,267,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,599.0,0101000020E6100000C0CFB87020941340365CE49EAE2C4A40
268,268,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,4,606.0,0101000020E6100000A6457D923B6C13401630815B772F4A40
269,269,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,3,720.0,0101000020E6100000AD50A4FB399513408B37328FFC2B4A40
270,270,Entire home/apt,Amsterdam,Centrum Oost,4,5.0,4,599.0,0101000020E6100000056C0723F6991340A703594FAD2E4A40
271,271,Entire home/apt,Amsterdam,Centrum West,11,5.0,4,540.0,0101000020E6100000B1A888D3499613405C0531D0B52F4A40
272,272,Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5.0,4,599.0,0101000020E6100000033E3F8C107E1340C8D0B1834A2E4A40
273,273,Entire home/apt,Amsterdam,Centrum West,8,4.5,8,660.0,0101000020E61000009016670C73921340A5A487A1D52F4A40
274,274,Entire home/apt,Amsterdam,Westerpark,21,5.0,4,690.0,0101000020E6100000C425C79DD281134085B2F0F5B5304A40
275,275,Entire home/apt,Amsterdam,Centrum West,11,4.5,4,660.0,0101000020E61000002D0B26FE289A13409C1727BEDA2F4A40
276,276,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,10,660.0,0101000020E61000006C4084B8728613400C59DDEA392D4A40
277,277,Entire home/apt,Amsterdam,Centrum West,0,0.0,6,690.0,0101000020E6100000295E656D538C1340A20DC00644304A40
278,278,Entire home/apt,Amsterdam,Centrum Oost,18,5.0,4,594.0,0101000020E6100000BF0CC6884491134098A3C7EF6D2E4A40
279,279,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,18,5.0,6,599.0,0101000020E6100000C6C37B0E2C77134067BAD7497D2D4A40
280,280,Entire home/apt,Amsterdam,Centrum Oost,19,5.0,3,599.0,0101000020E61000001A87FA5DD88A13406D3997E2AA2E4A40
281,281,Entire home/apt,Amsterdam,Centrum West,8,5.0,4,599.0,0101000020E6100000594DD7135D8713408F1D54E23A304A40
282,282,Entire home/apt,Amsterdam,Centrum West,10,4.5,6,588.0,0101000020E610000007978E39CF981340AF25E4839E2F4A40
283,283,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,540.0,0101000020E6100000643BDF4F8D871340C712D6C6D82F4A40
284,284,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,7,5.0,6,630.0,0101000020E6100000DC813AE5D17D13405ABA826DC42D4A40
285,285,Entire home/apt,Amsterdam,Centrum West,6,5.0,4,630.0,0101000020E6100000FE9AAC510F9113408718AF79552F4A40
286,286,Entire home/apt,Amsterdam,Centrum West,20,5.0,4,599.0,0101000020E610000093C7D3F203971340B3B45373B92F4A40
287,287,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,4,588.0,0101000020E6100000FED30D14788713409885764EB32E4A40
288,288,Entire home/apt,Amsterdam,Westerpark,11,4.5,4,599.0,0101000020E6100000C6FA0626377A13405A643BDF4F314A40
289,289,Entire home/apt,Amsterdam,Centrum West,27,5.0,4,720.0,0101000020E61000006D8FDE701F891340B83EAC376A2F4A40
290,290,Entire home/apt,Amsterdam,Centrum West,19,4.5,16,714.0,0101000020E6100000EB1D6E878685134028806264C92E4A40
291,291,Entire home/apt,Amsterdam,Centrum Oost,55,5.0,4,570.0,0101000020E6100000EDF0D7648D9A1340F7C8E6AA792E4A40
292,292,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,4,708.0,0101000020E6100000AA45443179931340E5982CEE3F2E4A40
293,293,Entire home/apt,Amsterdam,Centrum Oost,6,4.5,4,660.0,0101000020E6100000512D228AC99B1340A69718CBF42F4A40
294,294,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,124,4.5,6,567.0,0101000020E610000046240A2DEBCE13402219726C3D2F4A40
295,295,Entire home/apt,Amsterdam,Centrum West,2,0.0,9,540.0,0101000020E6100000E7C41EDAC78A13403CDD79E239314A40
296,296,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,8,5.0,8,654.0,0101000020E6100000A5164A26A7761340FD3383F8C02C4A40
297,297,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,19,5.0,4,599.0,0101000020E6100000A29927D714881340672618CE352E4A40
298,298,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,6,420.0,0101000020E61000001FF46C567D9E134002F1BA7EC12C4A40
299,299,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,0,0.0,11,420.0,0101000020E610000059518369186E1340FC36C478CD294A40
300,300,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,4,5.0,6,432.0,0101000020E610000036785F950B651340EACBD24ECD2B4A40
301,301,Entire home/apt,Amsterdam,De Aker / Nieuw Sloten,8,5.0,6,359.0,0101000020E61000009E7B0F971C271340815D4D9EB22C4A40
302,302,Entire home/apt,Amsterdam,De Aker / Nieuw Sloten,1,0.0,5,450.0,0101000020E6100000874ECFBBB13013409E62D520CC2B4A40
303,303,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,5.0,6,324.0,0101000020E61000008E226B0DA5661340E59A02999D2B4A40
304,304,Entire home/apt,Amsterdam,De Aker / Nieuw Sloten,2,0.0,4,420.0,0101000020E6100000A7069ACFB93B1340A1F5F065A22C4A40
305,305,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,0,0.0,2,336.0,0101000020E6100000F486FBC8AD791340484F9143C42B4A40
306,306,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,0,0.0,6,432.0,0101000020E6100000FD169D2CB56E1340F54A5986382A4A40
307,307,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,13,5.0,4,359.0,0101000020E61000003E20D099B4691340E770ADF6B02B4A40
308,308,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,13,5.0,8,324.0,0101000020E61000007E022846967C134014200A664C2D4A40
309,309,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,4.5,4,330.0,0101000020E6100000A8E0F08288941340B3976DA7AD2D4A40
310,310,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,4,330.0,0101000020E610000030815B77F37413406EC493DDCC2E4A40
311,311,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,0,0.0,6,480.0,0101000020E610000054FCDF11157A1340FA9AE5B2D12B4A40
312,312,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,336.0,0101000020E610000026FC523F6F9A1340FE47A643A72F4A40
313,313,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,5,462.0,0101000020E6100000EFFFE38409A31340B82231410D2F4A40
314,314,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,21,4.5,4,359.0,0101000020E61000003B35971B0C751340BD8BF7E3F62B4A40
315,315,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,4,359.0,0101000020E6100000287FF78E1A73134022E2E654322E4A40
316,316,Entire home/apt,Amsterdam,De Aker / Nieuw Sloten,0,0.0,6,330.0,0101000020E61000006C0A6476162D1340DB1324B6BB2B4A40
317,317,Entire home/apt,Amsterdam,De Aker / Nieuw Sloten,1,0.0,4,330.0,0101000020E6100000E388B5F814301340677FA0DCB62B4A40
318,318,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,10,4.5,6,350.0,0101000020E610000085EB51B81E95134068AED3484B2B4A40
319,319,Entire home/apt,Amsterdam,Bijlmer Oost,19,5.0,7,420.0,0101000020E6100000E92807B309E013404E25034015294A40
320,320,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,6,4.0,6,319.0,0101000020E61000002B89EC832C8B13409A25016A6A294A40
321,321,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,5,4.0,4,342.0,0101000020E6100000ADC090D5AD8E134073486AA1642A4A40
322,322,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,21,5.0,5,342.0,0101000020E61000002C80290307841340F607CA6DFB2C4A40
323,323,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,2,0.0,4,359.0,0101000020E6100000D4282499D57B1340C24B70EA032B4A40
324,324,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,4.0,2,324.0,0101000020E6100000840D4FAF94A5134085402E71E42B4A40
325,325,Entire home/apt,Amsterdam,De Baarsjes / Oud West,41,4.5,4,420.0,0101000020E610000049D6E1E82A7D1340C45E28603B2E4A40
326,326,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,6,5.0,6,458.0,0101000020E6100000F51263997E791340F56393FC882D4A40
327,327,Entire home/apt,Amsterdam,Centrum West,0,0.0,6,384.0,0101000020E61000009FC728CFBC8C1340151F9F909D2F4A40
328,328,Entire home/apt,Amsterdam,Centrum Oost,58,5.0,4,354.0,0101000020E61000009AB67F65A5991340FA27B858512F4A40
329,329,Entire home/apt,Amsterdam,Centrum Oost,4,5.0,4,396.0,0101000020E6100000B8239C16BC9813404B00FE29552E4A40
330,330,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,87,4.5,12,450.0,0101000020E61000008EAF3DB324801340740B5D89402D4A40
331,331,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,26,5.0,5,420.0,0101000020E610000044FD2E6CCDA61340F2D24D62102C4A40
332,332,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,5.0,8,432.0,0101000020E61000000C94145800A31340A629029CDE2B4A40
333,333,Entire home/apt,Amsterdam,Watergraafsmeer,12,5.0,4,342.0,0101000020E610000021938C9C85CD1340A81B28F04E2C4A40
334,334,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4.5,4,359.0,0101000020E610000070067FBF989D1340766B990CC72D4A40
335,335,Entire home/apt,Amsterdam,Centrum West,1,0.0,4,396.0,0101000020E61000006FF1F09E038B1340BA66F2CD362F4A40
336,336,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,3,5.0,4,342.0,0101000020E6100000D6C743DFDDCA13401EFCC401F42F4A40
337,337,Entire home/apt,Amsterdam,Watergraafsmeer,10,4.5,4,354.0,0101000020E6100000C636A968ACAD134015191D90842B4A40
338,338,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,480.0,0101000020E6100000E6B16664909B1340CD76853E582E4A40
339,339,Entire home/apt,Amsterdam,Centrum Oost,10,5.0,4,467.0,0101000020E61000002F336C94F59B1340876C205D6C2E4A40
340,340,Entire home/apt,Amsterdam,Oud Oost,9,5.0,5,354.0,0101000020E610000003EACDA8F9BA134048E17A14AE2D4A40
341,341,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,5,5.0,8,354.0,0101000020E6100000BE840A0E2F081440433866D9932C4A40
342,342,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,8,5.0,6,348.0,0101000020E610000010AFEB17ECF61340E02EFB75A72D4A40
343,343,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,5,336.0,0101000020E61000000D8AE6012C0214402C9FE579702D4A40
344,344,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,16,5.0,6,312.0,0101000020E61000005A2DB0C744FA1340A98592C9A92D4A40
345,345,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,359.0,0101000020E610000063B6645584FB13400CE544BB0A2D4A40
346,346,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,8,390.0,0101000020E610000079B29B19FD0814400438BD8BF72B4A40
347,347,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,32,5.0,6,479.0,0101000020E61000000F99F221A8EA13405DBF60376C2F4A40
348,348,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,3,359.0,0101000020E6100000381092054CA01340F8AA9509BF2C4A40
349,349,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,14,4.5,16,478.0,0101000020E6100000E7E44526E0071440AB7AF99D262D4A40
350,350,Entire home/apt,Amsterdam,Watergraafsmeer,37,5.0,5,420.0,0101000020E6100000A0C4E74EB0BF13403A1E3350192D4A40
351,351,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,4,359.0,0101000020E61000002EAC1BEF8E9C1340DFBF7971E22B4A40
352,352,Entire home/apt,Amsterdam,Bijlmer Centrum,6,5.0,5,342.0,0101000020E61000006EA301BC05D213400283A44FAB284A40
353,353,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,18,5.0,4,324.0,0101000020E61000000E828E56B594134055F7C8E6AA2B4A40
354,354,Entire home/apt,Amsterdam,Watergraafsmeer,12,4.5,6,420.0,0101000020E61000007636E49F19C41340876BB587BD2C4A40
355,355,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,6,359.0,0101000020E6100000D234289A07C0134083FC6CE4BA2D4A40
356,356,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,34,5.0,4,311.0,0101000020E6100000ECF65965A6941340A393A5D6FB2B4A40
357,357,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,2,0.0,5,335.0,0101000020E61000007B4D0F0A4A01144095F3C5DE8B2D4A40
358,358,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,6,5.0,6,336.0,0101000020E61000004E603AADDBC0134085B4C6A013304A40
359,359,Entire home/apt,Amsterdam,Watergraafsmeer,3,4.0,4,480.0,0101000020E6100000FA997ADD22C013406D718DCF642D4A40
360,360,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,4,5.0,6,384.0,0101000020E610000024287E8CB9EB1340E22021CA172E4A40
361,361,Entire home/apt,Amsterdam,Watergraafsmeer,10,5.0,4,359.0,0101000020E61000006E15C440D7BE1340F0F78BD9922D4A40
362,362,Entire home/apt,Amsterdam,Watergraafsmeer,31,5.0,6,359.0,0101000020E6100000B7EEE6A90EB91340FE481119562D4A40
363,363,Entire home/apt,Amsterdam,Watergraafsmeer,3,5.0,4,348.0,0101000020E6100000D7169E978ABD1340462234828D2D4A40
364,364,Entire home/apt,Amsterdam,Bijlmer Centrum,1,0.0,4,334.0,0101000020E6100000E5D3635B06CC134054E0641BB8294A40
365,365,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,4,359.0,0101000020E610000056444DF4F9A81340B4E73235092C4A40
366,366,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,4,5.0,6,330.0,0101000020E610000071581AF851FD1340D68D7747C62C4A40
367,367,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,4,328.0,0101000020E61000004E9A0645F3C013405589B2B7942F4A40
368,368,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,9,5.0,8,359.0,0101000020E6100000639CBF0985F813409E40D829562D4A40
369,369,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,24,4.5,9,462.0,0101000020E61000002E910BCEE0FF13409CE1067C7E2C4A40
370,370,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,8,324.0,0101000020E610000005C3B98619FA1340FE481119562D4A40
371,371,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,384.0,0101000020E6100000D61EF642019B13400F7D772B4B2C4A40
372,372,Entire home/apt,Amsterdam,Oud Oost,0,0.0,6,354.0,0101000020E6100000C879FF1F27BC13402EC55565DF2D4A40
373,373,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,7,5.0,4,480.0,0101000020E610000083BEF4F6E7021440CAFD0E45812C4A40
374,374,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,1,0.0,12,450.0,0101000020E61000007D3D5FB35C06144062DBA2CC062D4A40
375,375,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,13,5.0,4,359.0,0101000020E610000026512FF834C71340FD497CEE042F4A40
376,376,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,2,0.0,4,474.0,0101000020E6100000371C96067EF41340FBEAAA402D2E4A40
377,377,Entire home/apt,Amsterdam,Gaasperdam / Driemond,44,4.5,8,396.0,0101000020E61000006327BC04A7FE13403CDBA337DC274A40
378,378,Entire home/apt,Amsterdam,Oud Oost,4,5.0,4,480.0,0101000020E61000003E5DDDB1D8B613404CFA7B293C2E4A40
379,379,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,420.0,0101000020E61000000E2F88484DFB1340C1A8A44E402D4A40
